conversation_id,speaker,turn,text,label
C240,attacker,5,"Ma'am, we're not saying you're directly involved. But you are a witness and your accounts need to be verified. This is very sensitive — please don't tell your family or anyone.",1
C240,victim,6,Should I come to the police station?,1
C240,attacker,7,Actually ma'am for your safety we're conducting this digitally. We need you to put your account on a 'digital arrest' — this means freezing it with us for 24 hours while we verify.,1
C240,victim,8,Digital arrest? What does that mean exactly?,1
C240,attacker,9,"Ma'am, you transfer your balance to a government-monitored account temporarily. After verification — which takes 24 hours — the full amount is returned.",1
C240,victim,10,"Transfer my balance? That sounds wrong. If this is real, I should speak to a lawyer first.",1
C240,attacker,11,"Ma'am, consulting a lawyer will delay the process and make it look like you're hiding something. Please cooperate now.",1
C240,victim,12,I'm hanging up and calling the police myself to verify this.,1
C241,attacker,1,"Sir, I'm calling from the insurance ombudsman's office. Your complaint against Star Health Insurance has been registered.",1
C241,victim,2,"Oh yes, I filed that complaint months ago. Any update?",1
C241,attacker,3,"Sir, we've decided in your favour. You are entitled to Rs 1.2 lakh as settlement.",1
C241,victim,4,Really? Finally. How do I receive it?,1
C241,attacker,5,"Sir, there's a processing fee of Rs 8,000 that needs to be paid before the settlement is released. This is a standard regulatory requirement.",1
C241,victim,6,The ombudsman charges a fee? I thought it was a free service.,1
C241,attacker,7,"Sir, the complaint process is free but the settlement release has a processing charge as per IRDAI rules.",1
C241,victim,8,I'll call the ombudsman's official number to confirm this.,1
C241,attacker,9,"Sir, please don't. If you call again it resets the process and you go back to the end of the queue. That's another 6 months.",1
C241,victim,10,I'll take that risk. This doesn't sound right.,1
C242,attacker,1,"Hello? Hello? Haan, main Cyber Cell se bol raha hoon. Aap sun rahe ho?",1
C242,victim,2,Haan bol. Kaun ho aap?,1
C242,attacker,3,Main Inspector Desai hoon. Sir aapka naam ek case mein aaya hai. Serious matter hai.,1
C242,victim,4,Kaunsa case?,1
C242,attacker,5,"Sir... ek second, connection thoda kharab hai... haan, aapka Aadhaar number use ho raha hai ek hawala ring mein.",1
C242,victim,6,Hawala? Main toh seedha-saadha aadmi hoon.,1
C242,attacker,7,"Main jaanta hoon sir, isliye toh personally call kar raha hoon pehle. Agar cooperate karo toh main case se aapka naam hata sakta hoon.",1
C242,victim,8,Naam hatana? Matlab?,1
C242,attacker,9,"Sir 50,000 chahiye. Iss se case close ho jaata hai. Abhi transfer karo toh main record mein note kar leta hoon.",1
C242,victim,10,"50,000? Phone pe? Nahi karta main yeh.",1
C242,attacker,11,Sir aapko arrest bhi ho sakta hai. Socho ek baar.,1
C242,victim,12,"Arrest toh station se aate hain, call se nahi. Main rakhta hoon.",1
C243,attacker,1,"Hi, this is Amazon support. There's a problem with your Prime account. Can I verify?",1
C243,victim,2,Okay go ahead.,1
C243,attacker,3,We detected unauthorised access to your account from Beijing at 3 AM. Did you login?,1
C243,victim,4,No... I was sleeping.,1
C243,attacker,5,As we thought. Your account and payment method may be compromised. Are you near your phone?,1
C243,victim,6,Yes I have it.,1
C243,attacker,7,Great. I'm sending an OTP to verify your account. Please don't share it with anyone else—only tell me.,1
C243,victim,8,"An OTP just came. But wait, why do YOU need my OTP?",1
C243,attacker,9,To verify your account identity on our end. It's standard security protocol.,1
C243,victim,10,I don't think Amazon support ever asks for OTPs.,1
C243,attacker,11,"Ma'am this is a special case, emergency security protocol.",1
C243,victim,12,I'm going to hang up and call Amazon directly.,1
C243,attacker,13,"Please don't! That will lock your account for 48 hours. Just give me the OTP, it takes 30 seconds.",1
C243,victim,14,No. Goodbye.,1
C244,attacker,1,"Hello sir, EPFO office se bol raha hoon. Aapka PF claim pending hai Rs 78,000 ka.",1
C244,victim,2,Haan main ne kiya tha claim. Kya hua?,1
C244,attacker,3,"Sir claim process mein hai par ek document missing hai. Aapko sirf Rs 1,500 ka courier fee dena hoga aur documents aapke ghar bhej denge.",1
C244,victim,4,EPFO mein toh sab online hota hai. Courier kyun?,1
C244,attacker,5,"Sir ye naya process hai, physical verification mandatory ho gayi hai RBI ke guidelines se.",1
C244,victim,6,RBI EPFO ko regulate nahi karta. Yeh galat lag raha hai.,1
C244,attacker,7,"Sir main aapki help karna chahta hoon. Rs 1,500 mein 78,000 milenge. Soch lo.",1
C244,victim,8,Nahi karta payment. Main khud EPFO portal check karunga.,1
C245,attacker,1,"Hello ma'am, I'm from the municipal corporation. Your property tax is overdue and we're sealing properties in your colony today.",1
C245,victim,2,Sealing? Oh no. How much is overdue?,1
C245,attacker,3,"Rs 22,400 ma'am. Including penalty.",1
C245,victim,4,I thought my husband paid it.,1
C245,attacker,5,"Payment not reflecting in our records. To stop the sealing team, please transfer immediately to 9876500000 UPI.",1
C245,victim,6,UPI for property tax? Shouldn't I go to the municipal office?,1
C245,attacker,7,Ma'am sealing team has already left. No time for office. Pay UPI and I call them back.,1
C245,victim,8,How do I know this is real?,1
C245,attacker,9,Ma'am do you want to risk your house getting sealed? 10 minutes left.,1
C245,victim,10,Okay okay... transferring... done. Please call them back.,1
C245,attacker,11,"Done ma'am, sealing cancelled. You'll get receipt by SMS.",1
C246,attacker,1,"Hello, is this Mr. Pawan? I'm calling from the Debt Recovery Tribunal, Pune.",0
C246,victim,2,"Yes, who is this?",0
C246,attacker,3,"Sir, a recovery proceeding has been filed against you for an outstanding loan of Rs 3.2 lakh. You should have received a notice.",0
C246,victim,4,I didn't receive any notice. What loan?,0
C246,attacker,5,"Sir, it's related to a personal loan account from 2018 with Bajaj Finance. The case number is DRT/PUN/2024/00441.",0
C246,victim,6,I may have taken a loan then. What do I do?,0
C246,attacker,7,"Sir, please visit our office at the Pune High Court premises or contact Bajaj Finance directly. You can also verify this case on the DRT portal at drt.gov.in. Please do NOT pay anything to any individual calling you about this case.",0
C246,victim,8,Can I settle this somehow?,0
C246,attacker,9,"Sir, any settlement has to go through the official process. A DRT officer will never ask you to pay on a call. Please be careful of fraud calls.",0
C246,victim,10,"Okay, I'll check the portal and visit Bajaj Finance.",0
C247,attacker,1,"Hello, this is Arun from Reliance Jio. Your number is registered under a deceased person's ID according to our records.",0
C247,victim,2,That doesn't make sense. I've been using this number for 5 years.,0
C247,attacker,3,"Sir, we're getting this from the UIDAI database. Your number may be deactivated within 48 hours unless re-KYC is completed.",0
C247,victim,4,How do I do re-KYC?,0
C247,attacker,5,"You can visit any Jio store with your Aadhaar and they'll update it in 10 minutes. Or use the MyJio app — go to Profile, then Update KYC.",0
C247,victim,6,You don't need any documents from me on the phone?,0
C247,attacker,7,"No sir. NEVER share your Aadhaar number, OTP, or any document on a phone call. Only submit at the store or through the official app.",0
C247,victim,8,"Okay, I'll go to the store tomorrow.",0
C247,attacker,9,"That's fine sir. Your number is safe for now, just complete it within 2 days.",0
C248,attacker,1,"Hello, is this the owner of vehicle MH-12-AB-1234? I'm calling from RTO Pune.",0
C248,victim,2,"Yes, that's my car.",0
C248,attacker,3,"Sir, you have two pending challans totaling Rs 3,200. They are unpaid for over 90 days and a warrant notice has been issued.",0
C248,victim,4,Challans? For what?,0
C248,attacker,5,"One for overspeeding on the expressway in January, and one for expired insurance in March.",0
C248,victim,6,How do I pay these?,0
C248,attacker,7,"Sir, go to echallan.parivahan.gov.in — that is the only official government portal. Enter your vehicle number and the challans will appear. Pay through the portal directly.",0
C248,victim,8,And you can't take payment on this call?,0
C248,attacker,9,"No sir, RTO does not collect any payment on calls. Please use only the official portal. If anyone calls claiming to be RTO and asks for payment, it's a fraud.",0
C248,victim,10,Got it. I'll pay online tonight.,0
C249,attacker,1,"Hello, is this Priya Nair? I'm Sheila from Manipal Hospitals billing department.",0
C249,victim,2,"Yes, this is Priya.",0
C249,attacker,3,"Ma'am, regarding your mother's recent hospitalization, there's a balance of Rs 18,500 outstanding after insurance claim processing. The insurance covered the rest.",0
C249,victim,4,"18,500? That's more than I expected. Can you break it down?",0
C249,attacker,5,"Of course, ma'am. I can email you the detailed bill right now. Your registered email should be priya.nair@gmail.com?",0
C249,victim,6,Yes that's correct.,0
C249,attacker,7,"Done, the itemized bill is sent. You can pay at the hospital cashier or on our payment portal manipalhospitals.com. Please show the bill reference number BL2024/0038.",0
C249,victim,8,And if I have questions about the bill?,0
C249,attacker,9,"You can call our billing desk directly at the number listed on the Manipal website, or email us. We're available 9 to 6 on weekdays.",0
C249,victim,10,Okay I'll review the bill and come in.,0
C250,attacker,1,"Hello Mr. Gopal, I'm calling from the National Pension System, PFRDA.",0
C250,victim,2,Yes?,0
C250,attacker,3,"Sir, your NPS account has been inactive for 18 months. As per regulations, inactive accounts are tagged for review and may be frozen.",0
C250,victim,4,I didn't know. What do I do?,0
C250,attacker,5,"Sir, you need to make a minimum contribution of Rs 1,000 per year to keep the account active. You can do this through your CRA — NSDL or Karvy depending on your registration.",0
C250,victim,6,Can I do it online?,0
C250,attacker,7,"Yes sir, go to npscra.nsdl.co.in or enps.nsdl.com. Log in with your PRAN number and make the contribution.",0
C250,victim,8,Can I give my PRAN to you?,0
C250,attacker,9,"Sir, there's no need to share your PRAN with me. Everything can be done by you on the official portal. We don't collect any information or payment on calls.",0
C250,victim,10,Understood. I'll do it today.,0
